# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
1.03287 2.4471155e-14
1.03301 2.3922318e-14
1.03316 2.4417422e-14
1.0333 2.5191344e-14
1.03345 2.5078184e-14
1.0336 2.493824e-14
1.03374 2.5388254e-14
1.03389 2.4879223e-14
1.03403 2.49447e-14
1.03418 2.4606133e-14
1.03432 2.3957947e-14
1.03447 2.3267185e-14
1.03462 2.1720803e-14
1.03476 2.1863247e-14
1.03491 2.408723e-14
1.03505 2.4931083e-14
1.0352 2.4586141e-14
1.03534 2.4329117e-14
1.03549 2.4816375e-14
1.03564 2.5091862e-14
1.03578 2.4931175e-14
1.03593 2.4458795e-14
1.03607 2.4945086e-14
1.03622 2.5187404e-14
1.03636 2.550442e-14
1.03651 2.5250779e-14
1.03665 2.5075633e-14
1.0368 2.5007418e-14
1.03695 2.5128101e-14
1.03709 2.5065882e-14
1.03724 2.522601e-14
1.03738 2.5096809e-14
1.03753 2.4940765e-14
1.03767 2.5404293e-14
1.03782 2.5447274e-14
1.03797 2.5298987e-14
1.03811 2.4246501e-14
1.03826 2.4062282e-14
1.0384 2.4249281e-14
1.03855 2.5039065e-14
1.03869 2.539489e-14
1.03884 2.5254941e-14
1.03898 2.4933541e-14
1.03913 2.4785892e-14
1.03928 2.4845818e-14
1.03942 2.480886e-14
1.03957 2.4596761e-14
1.03971 2.4840629e-14
1.03986 2.3631194e-14
1.04 2.3989537e-14
1.04015 2.5256706e-14
1.0403 2.5308049e-14
1.04044 2.5230321e-14
1.04059 2.5232097e-14
1.04073 2.5609635e-14
1.04088 2.5727453e-14
1.04102 2.6375137e-14
