# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.411812 1.06499e-14
0.41192 1.11406e-14
0.412028 1.03718e-14
0.412136 1.1252e-14
0.412244 1.08273e-14
0.412352 1.10024e-14
0.41246 1.10697e-14
0.412569 1.07365e-14
0.412677 1.1096e-14
0.412785 1.06626e-14
0.412893 1.03692e-14
0.413001 1.03095e-14
0.41311 1.02978e-14
0.413218 1.00383e-14
0.413326 1.04976e-14
0.413434 1.01678e-14
0.413542 1.05831e-14
0.41365 1.0725e-14
0.413759 1.1018e-14
0.413867 1.05917e-14
0.413975 1.05131e-14
0.414083 1.04257e-14
0.414191 1.06868e-14
0.4143 1.03962e-14
0.414408 1.04443e-14
0.414516 1.04217e-14
0.414624 1.09685e-14
0.414732 1.06541e-14
0.414841 1.07251e-14
0.414949 1.08337e-14
0.415057 1.11718e-14
0.415165 1.06104e-14
0.415274 1.07065e-14
0.415382 1.09524e-14
0.41549 1.06231e-14
0.415598 1.09483e-14
0.415706 1.13968e-14
0.415815 1.13132e-14
0.415923 1.14951e-14
0.416031 1.10215e-14
0.416139 1.1238e-14
0.416248 1.11317e-14
0.416356 1.10729e-14
0.416464 1.10411e-14
0.416572 1.04602e-14
0.416681 1.1035e-14
0.416789 1.05759e-14
0.416897 1.05462e-14
0.417006 1.03738e-14
0.417114 1.04243e-14
0.417222 1.0634e-14
0.41733 1.04342e-14
0.417439 1.07034e-14
0.417547 1.10507e-14
0.417655 1.14321e-14
0.417763 1.10155e-14
0.417872 1.09206e-14
0.41798 1.09874e-14
0.418088 1.1066e-14
0.418197 1.08484e-14
0.418305 1.14039e-14
0.418413 1.14972e-14
0.418522 1.12591e-14
0.41863 1.0926e-14
0.418738 1.14536e-14
0.418846 1.12182e-14
0.418955 1.1534e-14
0.419063 1.12674e-14
0.419171 1.11101e-14
0.41928 1.16243e-14
0.419388 1.13321e-14
0.419496 1.11887e-14
0.419605 1.08344e-14
0.419713 1.06477e-14
0.419821 1.03749e-14
0.41993 1.01144e-14
0.420038 1.06183e-14
0.420146 1.02407e-14
0.420255 1.03771e-14
0.420363 1.1225e-14
0.420471 1.10356e-14
0.42058 1.15215e-14
0.420688 1.14226e-14
